Property_ID,Area_sqft,Bedrooms,Bathrooms,Price,Location
1802,3325.0,1.0,1,7156025,Bangalore
1803,1193.0,2.0,4,7612445,Chennai
1804,2426.0,5.0,4,23138003,Vijayawada
1805,3829.0,4.0,3,17605890,Bangalore
1806,3887.0,3.0,4,18085568,Chennai
1807,4673.0,5.0,4,11938479,Chennai
1808,733.0,5.0,3,3413894,Hyderabad
1809,3738.0,2.0,1,18033481,Chennai
1810,4519.0,1.0,1,4743899,Mumbai
1811,672.0,2.0,2,9825518,Chennai
1812,4825.0,1.0,4,23773285,Mumbai
1813,3578.0,1.0,3,21322529,Mumbai
1814,4961.0,,2,14300727,Hyderabad
1815,2585.0,1.0,1,12256656,Hyderabad
1816,1392.0,3.0,1,2141627,Chennai
1817,4859.0,3.0,3,17273504,Hyderabad
1818,694.0,3.0,2,17824963,Hyderabad
1819,1733.0,5.0,2,24655347,Bangalore
1820,837.0,2.0,3,10886415,Chennai
1821,3546.0,4.0,3,14367399,Chennai
1822,3130.0,1.0,2,10112928,Chennai
1823,2560.0,4.0,1,14626873,Hyderabad
1824,1648.0,2.0,4,15317258,Hyderabad
1825,3129.0,2.0,1,13391504,Mumbai
1826,3564.0,5.0,3,16682921,Vijayawada
1827,1563.0,,2,19046699,Vijayawada
1828,1136.0,3.0,2,15933704,Vijayawada
1829,4823.0,2.0,4,4689948,Bangalore
1830,4279.0,5.0,2,13150919,Hyderabad
1831,4787.0,5.0,4,1548720,Mumbai
1832,4324.0,1.0,1,17460516,Mumbai
1833,1142.0,3.0,1,19864798,Vijayawada
1834,1445.0,2.0,2,13463149,Bangalore
1835,4203.0,4.0,2,18076289,Bangalore
1836,3636.0,3.0,3,8154268,Vijayawada
1837,3094.0,1.0,3,8473648,Vijayawada
1838,3319.0,5.0,2,21346690,Hyderabad
1839,2484.0,2.0,2,22175702,Bangalore
1840,4738.0,3.0,1,22877600,Mumbai
1841,4949.0,4.0,2,15124049,Vijayawada
1842,3801.0,1.0,3,7799633,Hyderabad
1843,3310.0,1.0,1,11321646,Mumbai
1844,2553.0,3.0,4,7504475,Bangalore
1845,4450.0,4.0,3,20819538,Vijayawada
1846,1289.0,1.0,3,11474890,Vijayawada
1847,2550.0,2.0,1,15297414,Hyderabad
1848,1056.0,1.0,4,12991908,Hyderabad
1849,2730.0,4.0,3,13537458,Bangalore
1850,4576.0,5.0,2,23432974,Vijayawada
1851,4844.0,5.0,3,20701739,Hyderabad
1852,1779.0,3.0,1,14488963,Vijayawada
1853,,4.0,1,9119709,Bangalore
1854,4165.0,1.0,1,15639454,Vijayawada
1855,1482.0,1.0,3,11425451,Mumbai
1856,999.0,5.0,4,10776497,Vijayawada
1857,1208.0,5.0,2,7146319,Chennai
1858,2238.0,2.0,1,13682826,Chennai
1859,2748.0,5.0,4,8326017,Bangalore
1860,1982.0,2.0,2,13592143,Bangalore
1861,2003.0,1.0,1,18956736,Bangalore
1862,1419.0,2.0,2,14550513,Mumbai
1863,3892.0,2.0,2,7227288,Mumbai
1864,1419.0,3.0,4,21826508,Vijayawada
1865,1019.0,5.0,2,10137400,Hyderabad
1866,,2.0,1,8420215,Chennai
1867,3902.0,1.0,4,23100476,Chennai
1868,2108.0,4.0,3,2563205,Chennai
1869,1367.0,2.0,3,19112704,Vijayawada
1870,2644.0,5.0,4,22220649,Vijayawada
1871,2739.0,3.0,3,8937307,Bangalore
1872,3629.0,1.0,2,10027574,Hyderabad
1873,2149.0,3.0,1,8886105,Bangalore
1874,2364.0,4.0,2,24226922,Vijayawada
1875,3245.0,2.0,4,15942263,Mumbai
1876,4316.0,2.0,1,8358839,Bangalore
1877,2893.0,5.0,4,6905126,Vijayawada
1878,3308.0,2.0,4,10856913,Vijayawada
1879,1500.0,1.0,4,3719540,Mumbai
1880,3684.0,4.0,2,17469427,Mumbai
1881,2609.0,3.0,1,12189268,Mumbai
1882,841.0,4.0,1,10513678,Hyderabad
1883,2985.0,2.0,1,9079375,Vijayawada
1884,4868.0,3.0,2,5081870,Mumbai
1885,1271.0,5.0,3,4029195,Hyderabad
1886,763.0,4.0,2,16812615,Chennai
1887,1064.0,3.0,2,13472327,Chennai
1888,3642.0,3.0,4,9274449,Chennai
1889,3042.0,3.0,1,11226853,Vijayawada
1890,2955.0,1.0,1,21789601,Hyderabad
1891,4878.0,4.0,3,20315947,Hyderabad
1892,3157.0,3.0,3,23125209,Chennai
1893,1145.0,4.0,4,15228131,Bangalore
1894,4435.0,3.0,1,23991916,Chennai
1895,1193.0,5.0,3,24718384,Vijayawada
1896,4404.0,5.0,3,18469743,Chennai
1897,2059.0,5.0,1,1712736,Chennai
1898,4093.0,2.0,2,16369732,Hyderabad
1899,3201.0,3.0,3,17421841,Chennai
1900,,2.0,1,1978739,Mumbai
1901,3272.0,4.0,3,9482529,Mumbai
1902,4800.0,2.0,4,10131331,Bangalore
1903,616.0,,3,3528366,Vijayawada
1904,3791.0,4.0,1,23128523,Vijayawada
1905,992.0,4.0,3,20228124,Hyderabad
1906,1024.0,2.0,4,10698769,Vijayawada
1907,1171.0,3.0,4,17184191,Bangalore
1908,4231.0,2.0,3,23279770,Mumbai
1909,1720.0,,3,6808435,Hyderabad
1910,841.0,3.0,4,15901597,Mumbai
1911,4497.0,4.0,4,14354513,Bangalore
1912,4695.0,2.0,2,18467917,Hyderabad
1913,2879.0,3.0,2,7145916,Chennai
1914,1388.0,5.0,4,2974542,Vijayawada
1915,1314.0,3.0,3,21793210,Bangalore
1916,,5.0,1,20476388,Hyderabad
1917,1375.0,,3,3831770,Mumbai
1918,4626.0,2.0,3,13727486,Hyderabad
1919,2847.0,,2,20200629,Chennai
1920,678.0,3.0,2,2402562,Bangalore
1921,4526.0,,2,11791654,Hyderabad
1922,1455.0,3.0,4,12759077,Bangalore
1923,2748.0,3.0,4,5907577,Bangalore
1924,1631.0,4.0,3,22759264,Mumbai
1925,3871.0,4.0,3,18175538,Vijayawada
1926,,3.0,1,20636419,Chennai
1927,4782.0,5.0,3,17983539,Hyderabad
1928,4056.0,,3,4969398,Vijayawada
1929,4106.0,3.0,2,11711992,Mumbai
1930,1007.0,1.0,2,6756029,Vijayawada
1931,3311.0,5.0,2,3758618,Bangalore
1932,3688.0,2.0,2,15548028,Bangalore
1933,2268.0,3.0,2,10888817,Chennai
1934,747.0,3.0,1,9347058,Hyderabad
1935,4927.0,5.0,1,12242720,Hyderabad
1936,4497.0,4.0,1,8739976,Mumbai
1937,2550.0,4.0,2,6352858,Chennai
1938,965.0,4.0,4,13301269,Hyderabad
1939,2274.0,2.0,2,9167143,Bangalore
1940,,,2,11701486,Chennai
1941,1162.0,5.0,1,10149649,Vijayawada
1942,4162.0,4.0,2,23722054,Chennai
1943,3089.0,4.0,1,8152437,Chennai
1944,1372.0,1.0,2,4801777,Hyderabad
1945,2637.0,1.0,3,5796271,Mumbai
1946,4023.0,3.0,4,1893345,Mumbai
1947,3167.0,3.0,4,11259011,Hyderabad
1948,2173.0,5.0,1,21730419,Hyderabad
1949,4294.0,5.0,3,20623087,Hyderabad
1950,3891.0,2.0,4,9661090,Mumbai
1951,1846.0,2.0,1,4038871,Hyderabad
1952,4319.0,1.0,2,1658621,Vijayawada
1953,4439.0,3.0,2,13570966,Vijayawada
1954,959.0,1.0,3,8523330,Bangalore
1955,2976.0,1.0,4,18984825,Vijayawada
1956,3609.0,3.0,2,17200732,Chennai
1957,3593.0,2.0,1,17991716,Bangalore
1958,1562.0,3.0,2,14878177,Vijayawada
1959,4232.0,4.0,2,4102807,Chennai
1960,2427.0,4.0,4,18507315,Vijayawada
1961,2213.0,4.0,4,20371485,Chennai
1962,2240.0,5.0,1,2418241,Hyderabad
1963,2816.0,2.0,3,7624277,Chennai
1964,4912.0,2.0,3,18192791,Hyderabad
1965,977.0,5.0,2,18079126,Chennai
1966,4814.0,1.0,1,12511347,Chennai
1967,4885.0,4.0,3,11186424,Vijayawada
1968,969.0,4.0,3,8479736,Chennai
1969,2796.0,1.0,2,14530964,Vijayawada
1970,4347.0,3.0,1,5867757,Chennai
1971,1251.0,3.0,3,18653646,Mumbai
1972,,2.0,4,19279691,Bangalore
1973,3021.0,5.0,4,10207050,Vijayawada
1974,1380.0,2.0,2,5427526,Vijayawada
1975,2316.0,3.0,2,7388203,Hyderabad
1976,4583.0,1.0,2,16624804,Mumbai
1977,1911.0,2.0,2,11309153,Hyderabad
1978,3959.0,4.0,3,4761365,Mumbai
1979,1122.0,4.0,1,7265102,Mumbai
1980,1121.0,1.0,2,16205596,Chennai
1981,2920.0,3.0,2,3705349,Hyderabad
1982,1535.0,4.0,3,9948893,Bangalore
1983,2830.0,4.0,2,21179666,Mumbai
1984,4640.0,5.0,2,22085897,Mumbai
1985,4297.0,2.0,1,5965943,Vijayawada
1986,3437.0,3.0,4,23790077,Chennai
1987,4683.0,,2,22155012,Bangalore
1988,3061.0,3.0,3,7679064,Mumbai
1989,3843.0,4.0,1,2014938,Vijayawada
1990,3959.0,5.0,3,4570132,Hyderabad
1991,1285.0,2.0,1,5953054,Mumbai
1992,2760.0,4.0,1,17743686,Vijayawada
1993,4588.0,3.0,2,20666858,Hyderabad
1994,4666.0,2.0,2,14191533,Chennai
1995,2167.0,2.0,2,8834806,Hyderabad
1996,638.0,4.0,4,6175919,Mumbai
1997,3144.0,2.0,4,10007441,Bangalore
1998,1856.0,5.0,3,23944116,Hyderabad
1999,3590.0,5.0,2,16245270,Bangalore
2000,2796.0,4.0,4,3608086,Bangalore
2001,,3.0,2,12278627,Hyderabad
2002,3308.0,4.0,4,16881837,Chennai
2003,901.0,5.0,4,3838782,Hyderabad
2004,1246.0,1.0,1,7677772,Vijayawada
2005,2359.0,1.0,2,3109387,Bangalore
2006,4951.0,2.0,2,22310526,Mumbai
2007,1197.0,2.0,4,18660310,Bangalore
2008,1261.0,1.0,2,6669501,Mumbai
2009,4930.0,5.0,4,18444020,Vijayawada
2010,1968.0,2.0,2,7419261,Vijayawada
2011,3181.0,4.0,1,8015766,Vijayawada
2012,4468.0,4.0,2,13276360,Hyderabad
2013,4137.0,5.0,1,20344355,Bangalore
2014,4908.0,2.0,3,8048932,Mumbai
2015,882.0,4.0,2,22262152,Vijayawada
2016,4278.0,2.0,2,22752780,Vijayawada
2017,2086.0,2.0,2,13147194,Mumbai
2018,4682.0,4.0,1,5389359,Bangalore
2019,4783.0,1.0,2,24013309,Bangalore
2020,1060.0,4.0,2,5770924,Mumbai
2021,2925.0,5.0,4,10310580,Chennai
2022,4354.0,3.0,3,11747166,Bangalore
2023,3068.0,4.0,1,23967918,Mumbai
2024,2324.0,2.0,4,12709939,Mumbai
2025,1976.0,2.0,1,15726003,Vijayawada
2026,3343.0,4.0,4,3899414,Mumbai
2027,1114.0,3.0,3,7557914,Hyderabad
2028,1302.0,4.0,4,19867620,Vijayawada
2029,2253.0,3.0,1,3784533,Vijayawada
2030,2666.0,3.0,2,5366491,Bangalore
2031,622.0,5.0,2,6147193,Chennai
2032,3060.0,2.0,3,11872364,Bangalore
2033,1904.0,2.0,1,18713276,Hyderabad
2034,3900.0,3.0,1,8773668,Vijayawada
2035,961.0,2.0,1,2296184,Vijayawada
2036,4327.0,1.0,3,6955500,Mumbai
2037,1884.0,3.0,2,11405111,Chennai
2038,1114.0,2.0,4,18711102,Chennai
2039,1048.0,1.0,3,9038707,Mumbai
2040,2455.0,5.0,4,10308263,Hyderabad
2041,,2.0,2,17132315,Chennai
2042,3120.0,1.0,3,8563240,Vijayawada
2043,3681.0,4.0,2,9751796,Hyderabad
2044,2028.0,4.0,4,2971602,Bangalore
2045,4567.0,1.0,1,24324830,Bangalore
2046,1522.0,3.0,1,17593134,Hyderabad
2047,3737.0,3.0,4,10850825,Vijayawada
2048,2759.0,2.0,1,15574250,Bangalore
2049,3147.0,4.0,4,14863108,Vijayawada
2050,3579.0,3.0,3,21163848,Mumbai
2051,2881.0,3.0,3,18002140,Chennai
2052,3249.0,,3,22006138,Hyderabad
2053,913.0,5.0,1,1838781,Chennai
2054,3213.0,3.0,2,23678593,Mumbai
2055,3683.0,1.0,1,22592438,Bangalore
2056,2856.0,2.0,1,5097120,Vijayawada
2057,1637.0,3.0,2,17634530,Vijayawada
2058,4089.0,3.0,2,14538530,Mumbai
2059,3234.0,5.0,2,14040571,Hyderabad
2060,4583.0,1.0,2,13543661,Chennai
2061,2378.0,2.0,1,7693437,Bangalore
2062,4495.0,3.0,4,18289173,Hyderabad
2063,1724.0,2.0,3,22282020,Mumbai
2064,1297.0,4.0,4,10859728,Mumbai
2065,2779.0,3.0,1,16031214,Vijayawada
2066,2004.0,3.0,2,23788077,Bangalore
2067,1643.0,,3,15588845,Hyderabad
2068,2529.0,5.0,3,4745498,Vijayawada
2069,1613.0,3.0,4,12015975,Bangalore
2070,826.0,2.0,1,2998111,Chennai
2071,2428.0,1.0,1,21104370,Chennai
2072,2623.0,,1,17532031,Vijayawada
2073,3052.0,5.0,3,4608958,Hyderabad
2074,2685.0,1.0,4,6392712,Bangalore
2075,4883.0,2.0,3,10663082,Chennai
2076,1680.0,2.0,3,17201804,Chennai
2077,2920.0,4.0,2,22678124,Hyderabad
2078,3790.0,5.0,4,12576762,Vijayawada
2079,3230.0,4.0,2,8088919,Mumbai
2080,,,1,23114866,Bangalore
2081,3892.0,4.0,3,10166777,Chennai
2082,4186.0,5.0,4,19086354,Mumbai
2083,3547.0,3.0,1,23169796,Hyderabad
2084,4559.0,3.0,4,5856232,Vijayawada
2085,3413.0,1.0,3,10561555,Bangalore
2086,3183.0,3.0,4,4276245,Hyderabad
2087,761.0,4.0,1,8272978,Vijayawada
2088,1193.0,1.0,2,8963108,Hyderabad
2089,3859.0,5.0,3,24703719,Chennai
2090,4755.0,1.0,2,21677421,Chennai
2091,3562.0,1.0,3,12323042,Mumbai
2092,4488.0,2.0,1,12686583,Hyderabad
2093,3990.0,2.0,3,14051436,Chennai
2094,1263.0,1.0,2,24131090,Vijayawada
2095,1732.0,3.0,3,2577406,Mumbai
2096,1141.0,2.0,1,22319452,Bangalore
2097,3574.0,5.0,3,17693982,Hyderabad
2098,1467.0,4.0,2,18192889,Chennai
2099,2666.0,2.0,1,3889905,Vijayawada
2100,1031.0,1.0,2,23013209,Hyderabad
2101,4878.0,,3,14503857,Vijayawada
2102,1806.0,4.0,4,2389912,Mumbai
2103,3128.0,2.0,2,8958310,Chennai
2104,1769.0,3.0,3,2200527,Chennai
2105,1430.0,3.0,4,22696773,Mumbai
2106,2251.0,3.0,4,5489551,Vijayawada
2107,1736.0,1.0,1,9490863,Hyderabad
2108,3410.0,5.0,4,24435414,Vijayawada
2109,1075.0,3.0,2,22041815,Hyderabad
2110,3410.0,4.0,2,14272155,Mumbai
2111,1926.0,2.0,4,6175616,Bangalore
2112,1619.0,4.0,3,18414935,Hyderabad
2113,2436.0,1.0,2,24852322,Chennai
2114,4856.0,1.0,2,10133829,Chennai
2115,3048.0,4.0,1,10961251,Chennai
2116,4893.0,5.0,3,8184419,Vijayawada
2117,1883.0,1.0,4,3058569,Vijayawada
2118,1259.0,1.0,3,13560680,Vijayawada
2119,2610.0,4.0,1,10442224,Chennai
2120,998.0,1.0,1,23335664,Hyderabad
2121,2333.0,5.0,3,22524352,Chennai
2122,2725.0,5.0,1,18232949,Hyderabad
2123,2771.0,5.0,1,16768890,Vijayawada
2124,674.0,2.0,1,20311946,Bangalore
2125,4071.0,5.0,3,11409378,Vijayawada
2126,1436.0,5.0,1,17530935,Mumbai
2127,1099.0,2.0,4,15477095,Hyderabad
2128,737.0,3.0,4,17849781,Bangalore
2129,2697.0,,2,24133816,Vijayawada
2130,4296.0,5.0,4,14373211,Bangalore
2131,2485.0,1.0,2,14858729,Chennai
2132,3357.0,4.0,3,10037968,Hyderabad
2133,,1.0,1,4958460,Mumbai
2134,2500.0,2.0,4,16871509,Chennai
2135,3210.0,1.0,2,12521299,Bangalore
2136,4586.0,1.0,3,24786216,Vijayawada
2137,2049.0,1.0,2,11254043,Hyderabad
2138,1146.0,3.0,1,5962571,Mumbai
2139,2603.0,3.0,4,11202389,Vijayawada
2140,2696.0,4.0,3,2654969,Mumbai
2141,1303.0,2.0,2,12764264,Hyderabad
2142,3003.0,1.0,3,14971379,Bangalore
2143,2225.0,1.0,2,19627031,Mumbai
2144,3931.0,1.0,2,23339849,Hyderabad
2145,3578.0,1.0,1,13640067,Mumbai
2146,3439.0,3.0,1,5466974,Vijayawada
2147,3984.0,4.0,2,12070901,Mumbai
2148,,5.0,4,4088160,Vijayawada
2149,2461.0,2.0,3,22116136,Vijayawada
2150,3456.0,1.0,3,4609668,Hyderabad
2151,1285.0,4.0,1,17893445,Chennai
2152,4883.0,5.0,4,8886089,Mumbai
2153,2219.0,4.0,2,24780490,Bangalore
2154,2031.0,3.0,1,2769343,Vijayawada
2155,1475.0,5.0,2,8782060,Chennai
2156,3061.0,,2,23167923,Vijayawada
2157,1965.0,3.0,1,9654410,Chennai
2158,1843.0,4.0,4,1667659,Chennai
2159,762.0,4.0,3,4911236,Bangalore
2160,2574.0,5.0,1,20367933,Chennai
2161,3891.0,3.0,4,10402601,Bangalore
2162,869.0,,2,15070270,Hyderabad
2163,1231.0,2.0,1,14684215,Vijayawada
2164,1505.0,5.0,3,17624308,Bangalore
2165,4071.0,3.0,3,19675144,Vijayawada
2166,3853.0,4.0,2,24429736,Mumbai
2167,2614.0,3.0,1,3545481,Hyderabad
2168,2241.0,2.0,3,10618303,Mumbai
2169,804.0,2.0,1,23674221,Mumbai
2170,1181.0,1.0,3,8572368,Chennai
2171,1440.0,1.0,2,22076254,Chennai
2172,2319.0,2.0,2,20326516,Mumbai
2173,3243.0,5.0,1,8189687,Chennai
2174,2897.0,5.0,4,5571889,Vijayawada
2175,1474.0,4.0,4,12299020,Chennai
2176,1289.0,1.0,2,17588383,Mumbai
2177,4600.0,4.0,3,14312263,Chennai
2178,3741.0,,4,22235897,Chennai
2179,2022.0,2.0,2,18593791,Bangalore
2180,1271.0,5.0,3,2174104,Bangalore
2181,1771.0,5.0,3,4970966,Mumbai
2182,,2.0,4,18033495,Vijayawada
2183,1543.0,4.0,2,9775104,Hyderabad
2184,2049.0,4.0,3,20290707,Hyderabad
2185,4337.0,3.0,3,8319678,Mumbai
2186,3139.0,1.0,1,6611179,Vijayawada
2187,4559.0,4.0,1,8412690,Vijayawada
2188,4860.0,2.0,4,11557816,Vijayawada
2189,,4.0,1,1639244,Bangalore
2190,4252.0,5.0,2,24071742,Mumbai
2191,4270.0,1.0,4,2221673,Hyderabad
2192,2353.0,3.0,4,23649870,Vijayawada
2193,,,1,21704851,Mumbai
2194,2538.0,5.0,3,14000513,Hyderabad
2195,970.0,5.0,2,4091090,Bangalore
2196,2531.0,5.0,2,1989922,Chennai
2197,1024.0,5.0,2,8926029,Hyderabad
2198,,2.0,4,5936134,Hyderabad
2199,1197.0,3.0,2,22277351,Hyderabad
2200,3662.0,5.0,3,24707548,Chennai
2201,2936.0,5.0,3,19242314,Vijayawada
2202,2287.0,4.0,1,3806972,Chennai
2203,1172.0,3.0,2,10500085,Hyderabad
2204,2690.0,1.0,4,13646131,Bangalore
2205,4269.0,3.0,1,14059402,Hyderabad
2206,4872.0,3.0,3,4220688,Bangalore
2207,2233.0,3.0,2,14631804,Mumbai
2208,2117.0,5.0,3,5548745,Bangalore
2209,4893.0,5.0,1,7756464,Hyderabad
2210,3257.0,2.0,3,7921172,Chennai
2211,4248.0,1.0,2,7449089,Hyderabad
2212,4188.0,4.0,2,3759071,Hyderabad
2213,2137.0,3.0,1,18189918,Mumbai
2214,3737.0,1.0,2,21876869,Vijayawada
2215,697.0,1.0,3,23006488,Hyderabad
2216,3815.0,2.0,3,22060740,Mumbai
2217,4350.0,4.0,4,18372835,Chennai
2218,3757.0,3.0,4,5749341,Mumbai
2219,943.0,4.0,4,16804321,Mumbai
2220,1210.0,2.0,3,15242603,Bangalore
2221,2327.0,5.0,3,12044674,Vijayawada
2222,2890.0,1.0,1,24201765,Vijayawada
2223,2454.0,3.0,4,11044439,Chennai
2224,3208.0,5.0,3,3016871,Mumbai
2225,2679.0,,1,15585524,Chennai
2226,2924.0,,3,14288980,Chennai
2227,1777.0,1.0,1,17132121,Vijayawada
2228,1691.0,3.0,4,18830029,Vijayawada
2229,3391.0,5.0,4,11205276,Vijayawada
2230,2349.0,,4,14621698,Hyderabad
2231,3275.0,1.0,3,13780206,Mumbai
2232,1381.0,4.0,3,22531310,Chennai
2233,3648.0,2.0,1,12012005,Mumbai
2234,2705.0,4.0,2,11448949,Chennai
2235,4467.0,4.0,2,4196314,Chennai
2236,2713.0,4.0,4,5998965,Chennai
2237,,1.0,2,8442362,Chennai
2238,2591.0,1.0,4,14683085,Bangalore
2239,1667.0,2.0,1,14653550,Bangalore
2240,2177.0,,2,24383707,Hyderabad
2241,1611.0,1.0,2,6001461,Vijayawada
2242,2874.0,2.0,4,14122825,Chennai
2243,2414.0,2.0,1,23828059,Mumbai
2244,3026.0,4.0,2,7873624,Bangalore
2245,3151.0,3.0,2,2903400,Vijayawada
2246,4257.0,4.0,2,16126849,Hyderabad
2247,607.0,3.0,1,6714435,Vijayawada
2248,3155.0,,1,4317422,Chennai
2249,1075.0,1.0,2,11616029,Vijayawada
2250,2811.0,5.0,4,1549875,Chennai
2251,1084.0,2.0,4,13894715,Bangalore
2252,2885.0,1.0,2,19335378,Bangalore
2253,4125.0,2.0,1,18104920,Chennai
2254,3939.0,4.0,2,6122410,Mumbai
2255,3422.0,3.0,1,10344905,Bangalore
2256,3524.0,2.0,2,20927463,Mumbai
2257,858.0,1.0,1,13867945,Chennai
2258,882.0,4.0,3,2617201,Chennai
2259,2498.0,5.0,4,13966082,Bangalore
2260,4735.0,4.0,3,10207069,Mumbai
2261,3576.0,3.0,4,4030346,Chennai
2262,2867.0,4.0,1,7021457,Bangalore
2263,3800.0,5.0,3,3149383,Chennai
2264,1212.0,1.0,4,14847546,Vijayawada
2265,1287.0,2.0,2,18058650,Vijayawada
2266,4290.0,3.0,1,3727995,Bangalore
2267,1212.0,5.0,1,2132621,Chennai
2268,2907.0,,2,3536287,Bangalore
2269,3613.0,,2,10043813,Hyderabad
2270,2381.0,3.0,4,18800782,Bangalore
2271,3191.0,5.0,1,16754669,Bangalore
2272,3296.0,2.0,4,16770302,Vijayawada
2273,4558.0,2.0,2,22536393,Vijayawada
2274,1174.0,3.0,1,9608789,Chennai
2275,2510.0,1.0,2,15771568,Bangalore
2276,4204.0,3.0,4,23213658,Bangalore
2277,1269.0,4.0,4,10081682,Chennai
2278,4964.0,2.0,4,8761468,Mumbai
2279,1883.0,,1,8285392,Chennai
2280,1523.0,2.0,2,8485195,Vijayawada
2281,1725.0,1.0,2,5556974,Vijayawada
2282,2129.0,1.0,4,24059615,Bangalore
2283,2194.0,5.0,4,17578169,Vijayawada
2284,846.0,,4,7308331,Chennai
2285,4311.0,3.0,4,17129244,Bangalore
2286,2160.0,4.0,3,3965860,Chennai
2287,3000.0,2.0,3,24298851,Chennai
2288,2843.0,1.0,3,23474507,Bangalore
2289,4464.0,4.0,4,5225551,Mumbai
2290,2539.0,4.0,4,2921672,Vijayawada
2291,3669.0,1.0,2,14043416,Hyderabad
2292,826.0,3.0,1,20028130,Hyderabad
2293,4147.0,2.0,2,17189305,Hyderabad
2294,864.0,3.0,3,3276305,Vijayawada
2295,1995.0,4.0,2,12383728,Mumbai
2296,4157.0,2.0,4,7391393,Chennai
2297,1245.0,5.0,3,4556151,Bangalore
2298,3590.0,4.0,3,22663478,Mumbai
2299,2499.0,3.0,1,16512767,Hyderabad
2300,3104.0,3.0,1,24045366,Vijayawada
2301,3372.0,3.0,3,4856641,Vijayawada
2302,1754.0,1.0,3,13687752,Bangalore
2303,1187.0,4.0,2,5055090,Chennai
2304,2421.0,2.0,3,6465697,Mumbai
2305,1585.0,3.0,4,13122903,Mumbai
2306,4679.0,3.0,2,7087874,Mumbai
2307,3948.0,1.0,4,24464932,Chennai
2308,4431.0,2.0,4,11653815,Chennai
2309,1841.0,4.0,4,21241701,Chennai
2310,789.0,5.0,3,5147981,Bangalore
2311,1580.0,1.0,1,16845532,Vijayawada
2312,2298.0,,1,23064704,Hyderabad
2313,2315.0,,4,19046896,Chennai
2314,3193.0,3.0,3,4683965,Vijayawada
2315,4736.0,3.0,2,24569895,Chennai
2316,1698.0,2.0,4,5884679,Hyderabad
2317,2926.0,5.0,2,1565197,Chennai
2318,3847.0,3.0,2,6979366,Vijayawada
2319,1495.0,3.0,3,17565477,Bangalore
2320,2274.0,2.0,3,17864483,Hyderabad
2321,3509.0,4.0,1,21722848,Vijayawada
2322,1530.0,3.0,1,7215278,Mumbai
2323,4984.0,1.0,3,22319550,Mumbai
2324,1323.0,1.0,4,19776974,Mumbai
2325,3540.0,4.0,1,7034048,Bangalore
2326,1689.0,5.0,2,7206419,Chennai
2327,1535.0,2.0,4,23281154,Chennai
2328,,1.0,2,2600100,Chennai
2329,755.0,1.0,3,3247844,Bangalore
2330,1670.0,4.0,2,19755075,Mumbai
2331,,5.0,4,6096880,Chennai
2332,3101.0,5.0,3,15670396,Bangalore
2333,4819.0,4.0,4,11846887,Bangalore
2334,4430.0,1.0,2,23309511,Vijayawada
2335,,2.0,4,18560608,Chennai
2336,1239.0,1.0,3,11376252,Mumbai
2337,2838.0,5.0,2,17102595,Hyderabad
2338,2202.0,1.0,2,15981330,Bangalore
2339,1041.0,2.0,1,9106436,Vijayawada
2340,1936.0,3.0,1,17991076,Hyderabad
2341,4300.0,1.0,4,18286228,Bangalore
2342,1548.0,4.0,1,17254463,Vijayawada
2343,3973.0,3.0,1,18088923,Chennai
2344,1059.0,4.0,1,15178515,Vijayawada
2345,992.0,4.0,1,12797291,Bangalore
2346,4538.0,4.0,3,5533587,Chennai
2347,2387.0,1.0,3,21280742,Mumbai
2348,2857.0,5.0,1,10903024,Vijayawada
2349,1738.0,3.0,4,24424414,Hyderabad
2350,4408.0,2.0,3,12959498,Chennai
2351,3054.0,5.0,1,4299888,Chennai
2352,2066.0,1.0,3,9791514,Mumbai
2353,,4.0,2,17237858,Vijayawada
2354,1977.0,2.0,3,2569077,Hyderabad
2355,,3.0,3,6427653,Mumbai
2356,741.0,5.0,4,24380753,Vijayawada
2357,3259.0,5.0,3,14783761,Hyderabad
2358,1439.0,2.0,4,12474020,Hyderabad
2359,4218.0,1.0,2,21858813,Bangalore
2360,4517.0,3.0,1,20854262,Hyderabad
2361,1195.0,2.0,4,15303510,Vijayawada
2362,2504.0,4.0,3,22087220,Mumbai
2363,880.0,3.0,3,20571351,Mumbai
2364,1023.0,5.0,4,3104313,Bangalore
2365,4965.0,2.0,2,16531541,Vijayawada
2366,4849.0,5.0,1,13520116,Hyderabad
2367,2350.0,5.0,3,15938163,Bangalore
2368,2567.0,5.0,2,2009590,Chennai
2369,4688.0,1.0,1,3102243,Vijayawada
2370,4778.0,5.0,1,13072116,Bangalore
2371,3546.0,4.0,3,17128308,Mumbai
2372,2049.0,4.0,4,10671342,Bangalore
2373,2931.0,3.0,3,18035056,Chennai
2374,2820.0,5.0,3,22995858,Vijayawada
2375,4389.0,5.0,3,3350170,Bangalore
2376,3410.0,2.0,2,9151922,Hyderabad
2377,2131.0,1.0,4,16848529,Vijayawada
2378,3590.0,3.0,2,24998529,Bangalore
2379,1743.0,5.0,3,17227877,Bangalore
2380,1533.0,2.0,4,3084492,Vijayawada
2381,2060.0,,1,12158864,Mumbai
2382,3323.0,3.0,4,12286420,Hyderabad
2383,3112.0,3.0,3,11331876,Vijayawada
2384,885.0,5.0,4,16468448,Hyderabad
2385,864.0,,1,10392812,Hyderabad
2386,2967.0,2.0,1,20778506,Vijayawada
2387,4047.0,3.0,4,10739238,Bangalore
